season,round,race_name,circuit_id,race_date,driver_id,driver_code,constructor_id,finish_position,grid_position,status,points
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,tsunoda,TSU,alphatauri,12,18,Finished,0.0
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,hulkenberg,HUL,haas,13,12,Finished,0.0
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,zhou,ZHO,alfa,14,10,Finished,0.0
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,bottas,BOT,alfa,15,9,Finished,0.0
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,sargeant,SAR,williams,16,19,Retired,0.0
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,stroll,STR,aston_martin,17,0,Collision damage,0.0
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,alonso,ALO,aston_martin,18,13,Withdrew,0.0
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,kevin_magnussen,MAG,haas,19,16,Accident,0.0
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,perez,PER,red_bull,20,5,Collision damage,0.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,max_verstappen,VER,red_bull,1,1,Finished,25.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,norris,NOR,mclaren,2,6,Finished,19.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,alonso,ALO,aston_martin,3,4,Finished,15.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,perez,PER,red_bull,4,9,Finished,12.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,stroll,STR,aston_martin,5,3,Finished,10.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,sainz,SAI,ferrari,6,7,Finished,8.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,gasly,GAS,alpine,7,15,Finished,6.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,hamilton,HAM,mercedes,8,5,Finished,4.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,tsunoda,TSU,alphatauri,9,16,Finished,2.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,ocon,OCO,alpine,10,14,Lapped,1.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,sargeant,SAR,williams,11,19,Lapped,0.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,hulkenberg,HUL,haas,12,11,Lapped,0.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,ricciardo,RIC,alphatauri,13,17,Lapped,0.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,piastri,PIA,mclaren,14,10,Lapped,0.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,russell,RUS,mercedes,15,8,Retired,0.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,bottas,BOT,alfa,16,18,Retired,0.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,zhou,ZHO,alfa,17,20,Retired,0.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,kevin_magnussen,MAG,haas,18,12,Retired,0.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,albon,ALB,williams,19,13,Retired,0.0
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,leclerc,LEC,ferrari,20,2,Did not start,0.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,max_verstappen,VER,red_bull,1,2,Finished,25.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,leclerc,LEC,ferrari,2,1,Finished,18.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,perez,PER,red_bull,3,11,Finished,15.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,ocon,OCO,alpine,4,16,Finished,12.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,stroll,STR,aston_martin,5,19,Finished,10.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,sainz,SAI,ferrari,6,12,Finished,8.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,hamilton,HAM,mercedes,7,10,Finished,6.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,russell,RUS,mercedes,8,3,Finished,4.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,alonso,ALO,aston_martin,9,9,Finished,2.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,piastri,PIA,mclaren,10,18,Finished,2.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,gasly,GAS,alpine,11,4,Finished,0.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,albon,ALB,williams,12,5,Finished,0.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,kevin_magnussen,MAG,haas,13,8,Finished,0.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,ricciardo,RIC,alphatauri,14,14,Finished,0.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,zhou,ZHO,alfa,15,17,Finished,0.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,sargeant,SAR,williams,16,6,Finished,0.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,bottas,BOT,alfa,17,7,Finished,0.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,tsunoda,TSU,alphatauri,18,20,Retired,0.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,hulkenberg,HUL,haas,19,13,Retired,0.0
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,norris,NOR,mclaren,20,15,Retired,0.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,max_verstappen,VER,red_bull,1,1,Finished,26.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,leclerc,LEC,ferrari,2,2,Finished,18.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,russell,RUS,mercedes,3,4,Finished,15.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,perez,PER,red_bull,4,9,Finished,12.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,norris,NOR,mclaren,5,5,Finished,10.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,piastri,PIA,mclaren,6,3,Finished,8.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,alonso,ALO,aston_martin,7,7,Finished,6.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,tsunoda,TSU,alphatauri,8,6,Finished,4.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,hamilton,HAM,mercedes,9,11,Finished,2.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,stroll,STR,aston_martin,10,13,Finished,1.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,ricciardo,RIC,alphatauri,11,15,Finished,0.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,ocon,OCO,alpine,12,12,Finished,0.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,gasly,GAS,alpine,13,10,Finished,0.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,albon,ALB,williams,14,14,Finished,0.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,hulkenberg,HUL,haas,15,8,Finished,0.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,sargeant,SAR,williams,16,20,Finished,0.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,zhou,ZHO,alfa,17,19,Finished,0.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,sainz,SAI,ferrari,18,16,Retired,0.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,bottas,BOT,alfa,19,18,Lapped,0.0
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,kevin_magnussen,MAG,haas,20,17,Lapped,0.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,max_verstappen,VER,red_bull,1,1,Finished,26.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,perez,PER,red_bull,2,5,Finished,18.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,sainz,SAI,ferrari,3,4,Finished,15.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,leclerc,LEC,ferrari,4,2,Finished,12.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,russell,RUS,mercedes,5,3,Finished,10.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,norris,NOR,mclaren,6,7,Finished,8.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,hamilton,HAM,mercedes,7,9,Finished,6.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,piastri,PIA,mclaren,8,8,Finished,4.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,alonso,ALO,aston_martin,9,6,Finished,2.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,stroll,STR,aston_martin,10,12,Finished,1.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,zhou,ZHO,sauber,11,17,Lapped,0.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,kevin_magnussen,MAG,haas,12,15,Lapped,0.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,ricciardo,RIC,rb,13,14,Lapped,0.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,tsunoda,TSU,rb,14,11,Lapped,0.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,albon,ALB,williams,15,13,Lapped,0.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,hulkenberg,HUL,haas,16,10,Lapped,0.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,ocon,OCO,alpine,17,19,Lapped,0.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,gasly,GAS,alpine,18,20,Lapped,0.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,bottas,BOT,sauber,19,16,Lapped,0.0
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,sargeant,SAR,williams,20,18,Lapped,0.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,max_verstappen,VER,red_bull,1,1,Finished,25.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,perez,PER,red_bull,2,3,Finished,18.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,leclerc,LEC,ferrari,3,2,Finished,16.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,piastri,PIA,mclaren,4,5,Finished,12.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,alonso,ALO,aston_martin,5,4,Finished,10.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,russell,RUS,mercedes,6,7,Finished,8.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,bearman,BEA,ferrari,7,11,Finished,6.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,norris,NOR,mclaren,8,6,Finished,4.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,hamilton,HAM,mercedes,9,8,Finished,2.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,hulkenberg,HUL,haas,10,15,Finished,1.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,albon,ALB,williams,11,12,Finished,0.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,kevin_magnussen,MAG,haas,12,13,Finished,0.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,ocon,OCO,alpine,13,17,Lapped,0.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,sargeant,SAR,williams,14,19,Lapped,0.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,tsunoda,TSU,rb,15,9,Lapped,0.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,ricciardo,RIC,rb,16,14,Lapped,0.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,bottas,BOT,sauber,17,16,Lapped,0.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,zhou,ZHO,sauber,18,20,Lapped,0.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,stroll,STR,aston_martin,19,10,Retired,0.0
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,gasly,GAS,alpine,20,18,Retired,0.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,sainz,SAI,ferrari,1,2,Finished,25.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,leclerc,LEC,ferrari,2,4,Finished,19.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,norris,NOR,mclaren,3,3,Finished,15.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,piastri,PIA,mclaren,4,5,Finished,12.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,perez,PER,red_bull,5,6,Finished,10.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,stroll,STR,aston_martin,6,9,Finished,8.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,tsunoda,TSU,rb,7,8,Finished,6.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,alonso,ALO,aston_martin,8,10,Finished,4.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,hulkenberg,HUL,haas,9,16,Finished,2.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,kevin_magnussen,MAG,haas,10,14,Lapped,1.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,albon,ALB,williams,11,12,Lapped,0.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,ricciardo,RIC,rb,12,18,Lapped,0.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,gasly,GAS,alpine,13,17,Lapped,0.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,bottas,BOT,sauber,14,13,Lapped,0.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,zhou,ZHO,sauber,15,19,Lapped,0.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,ocon,OCO,alpine,16,15,Lapped,0.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,russell,RUS,mercedes,17,7,Retired,0.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,hamilton,HAM,mercedes,18,11,Retired,0.0
2024,3,Australian Grand Prix,albert_park,2024-03-24,max_verstappen,VER,red_bull,19,1,Retired,0.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,max_verstappen,VER,red_bull,1,1,Finished,26.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,perez,PER,red_bull,2,2,Finished,18.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,sainz,SAI,ferrari,3,4,Finished,15.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,leclerc,LEC,ferrari,4,8,Finished,12.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,norris,NOR,mclaren,5,3,Finished,10.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,alonso,ALO,aston_martin,6,5,Finished,8.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,russell,RUS,mercedes,7,9,Finished,6.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,piastri,PIA,mclaren,8,6,Finished,4.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,hamilton,HAM,mercedes,9,7,Finished,2.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,tsunoda,TSU,rb,10,10,Lapped,1.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,hulkenberg,HUL,haas,11,12,Lapped,0.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,stroll,STR,aston_martin,12,16,Lapped,0.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,kevin_magnussen,MAG,haas,13,18,Lapped,0.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,bottas,BOT,sauber,14,13,Lapped,0.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,ocon,OCO,alpine,15,15,Lapped,0.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,gasly,GAS,alpine,16,17,Lapped,0.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,sargeant,SAR,williams,17,19,Lapped,0.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,zhou,ZHO,sauber,18,20,Retired,0.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,ricciardo,RIC,rb,19,11,Retired,0.0
2024,4,Japanese Grand Prix,suzuka,2024-04-07,albon,ALB,williams,20,14,Retired,0.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,max_verstappen,VER,red_bull,1,1,Finished,25.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,norris,NOR,mclaren,2,4,Finished,18.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,perez,PER,red_bull,3,2,Finished,15.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,leclerc,LEC,ferrari,4,6,Finished,12.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,sainz,SAI,ferrari,5,7,Finished,10.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,russell,RUS,mercedes,6,8,Finished,8.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,alonso,ALO,aston_martin,7,3,Finished,7.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,piastri,PIA,mclaren,8,5,Finished,4.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,hamilton,HAM,mercedes,9,18,Finished,2.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,hulkenberg,HUL,haas,10,9,Finished,1.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,ocon,OCO,alpine,11,13,Finished,0.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,albon,ALB,williams,12,14,Finished,0.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,gasly,GAS,alpine,13,15,Finished,0.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,zhou,ZHO,sauber,14,16,Finished,0.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,stroll,STR,aston_martin,15,11,Finished,0.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,kevin_magnussen,MAG,haas,16,17,Finished,0.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,sargeant,SAR,williams,17,20,Finished,0.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,ricciardo,RIC,rb,18,12,Retired,0.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,tsunoda,TSU,rb,19,19,Retired,0.0
2024,5,Chinese Grand Prix,shanghai,2024-04-21,bottas,BOT,sauber,20,10,Retired,0.0
2024,6,Miami Grand Prix,miami,2024-05-05,norris,NOR,mclaren,1,5,Finished,25.0
2024,6,Miami Grand Prix,miami,2024-05-05,max_verstappen,VER,red_bull,2,1,Finished,18.0
2024,6,Miami Grand Prix,miami,2024-05-05,leclerc,LEC,ferrari,3,2,Finished,15.0
2024,6,Miami Grand Prix,miami,2024-05-05,perez,PER,red_bull,4,4,Finished,12.0
2024,6,Miami Grand Prix,miami,2024-05-05,sainz,SAI,ferrari,5,3,Finished,10.0
2024,6,Miami Grand Prix,miami,2024-05-05,hamilton,HAM,mercedes,6,8,Finished,8.0
2024,6,Miami Grand Prix,miami,2024-05-05,tsunoda,TSU,rb,7,10,Finished,6.0
2024,6,Miami Grand Prix,miami,2024-05-05,russell,RUS,mercedes,8,7,Finished,4.0
2024,6,Miami Grand Prix,miami,2024-05-05,alonso,ALO,aston_martin,9,15,Finished,2.0
2024,6,Miami Grand Prix,miami,2024-05-05,ocon,OCO,alpine,10,13,Finished,1.0
2024,6,Miami Grand Prix,miami,2024-05-05,hulkenberg,HUL,haas,11,9,Finished,0.0
2024,6,Miami Grand Prix,miami,2024-05-05,gasly,GAS,alpine,12,12,Finished,0.0
2024,6,Miami Grand Prix,miami,2024-05-05,piastri,PIA,mclaren,13,6,Finished,0.0
2024,6,Miami Grand Prix,miami,2024-05-05,zhou,ZHO,sauber,14,19,Finished,0.0
2024,6,Miami Grand Prix,miami,2024-05-05,ricciardo,RIC,rb,15,20,Finished,0.0
2024,6,Miami Grand Prix,miami,2024-05-05,bottas,BOT,sauber,16,16,Finished,0.0
2024,6,Miami Grand Prix,miami,2024-05-05,stroll,STR,aston_martin,17,11,Finished,0.0
2024,6,Miami Grand Prix,miami,2024-05-05,albon,ALB,williams,18,14,Finished,0.0
2024,6,Miami Grand Prix,miami,2024-05-05,kevin_magnussen,MAG,haas,19,18,Finished,0.0
2024,6,Miami Grand Prix,miami,2024-05-05,sargeant,SAR,williams,20,17,Retired,0.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,max_verstappen,VER,red_bull,1,1,Finished,25.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,norris,NOR,mclaren,2,2,Finished,18.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,leclerc,LEC,ferrari,3,3,Finished,15.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,piastri,PIA,mclaren,4,5,Finished,12.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,sainz,SAI,ferrari,5,4,Finished,10.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,hamilton,HAM,mercedes,6,8,Finished,8.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,russell,RUS,mercedes,7,6,Finished,7.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,perez,PER,red_bull,8,11,Finished,4.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,stroll,STR,aston_martin,9,13,Finished,2.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,tsunoda,TSU,rb,10,7,Lapped,1.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,hulkenberg,HUL,haas,11,10,Lapped,0.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,kevin_magnussen,MAG,haas,12,18,Lapped,0.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,ricciardo,RIC,rb,13,9,Lapped,0.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,ocon,OCO,alpine,14,12,Lapped,0.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,zhou,ZHO,sauber,15,17,Lapped,0.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,gasly,GAS,alpine,16,15,Lapped,0.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,sargeant,SAR,williams,17,19,Lapped,0.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,bottas,BOT,sauber,18,16,Lapped,0.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,alonso,ALO,aston_martin,19,20,Lapped,0.0
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,albon,ALB,williams,20,14,Retired,0.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,leclerc,LEC,ferrari,1,1,Finished,25.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,piastri,PIA,mclaren,2,2,Finished,18.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,sainz,SAI,ferrari,3,3,Finished,15.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,norris,NOR,mclaren,4,4,Finished,12.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,russell,RUS,mercedes,5,5,Finished,10.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,max_verstappen,VER,red_bull,6,6,Finished,8.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,hamilton,HAM,mercedes,7,7,Finished,7.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,tsunoda,TSU,rb,8,8,Lapped,4.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,albon,ALB,williams,9,9,Lapped,2.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,gasly,GAS,alpine,10,10,Lapped,1.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,alonso,ALO,aston_martin,11,14,Lapped,0.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,ricciardo,RIC,rb,12,12,Lapped,0.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,bottas,BOT,sauber,13,17,Lapped,0.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,stroll,STR,aston_martin,14,13,Lapped,0.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,sargeant,SAR,williams,15,15,Lapped,0.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,zhou,ZHO,sauber,16,18,Lapped,0.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,ocon,OCO,alpine,17,11,Retired,0.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,perez,PER,red_bull,18,16,Retired,0.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,hulkenberg,HUL,haas,19,19,Retired,0.0
2024,8,Monaco Grand Prix,monaco,2024-05-26,kevin_magnussen,MAG,haas,20,20,Retired,0.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,max_verstappen,VER,red_bull,1,2,Finished,25.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,norris,NOR,mclaren,2,3,Finished,18.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,russell,RUS,mercedes,3,1,Finished,15.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,hamilton,HAM,mercedes,4,7,Finished,13.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,piastri,PIA,mclaren,5,4,Finished,10.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,alonso,ALO,aston_martin,6,6,Finished,8.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,stroll,STR,aston_martin,7,9,Finished,6.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,ricciardo,RIC,rb,8,5,Finished,4.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,gasly,GAS,alpine,9,15,Finished,2.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,ocon,OCO,alpine,10,18,Finished,1.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,hulkenberg,HUL,haas,11,17,Finished,0.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,kevin_magnussen,MAG,haas,12,14,Finished,0.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,bottas,BOT,sauber,13,19,Finished,0.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,tsunoda,TSU,rb,14,8,Finished,0.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,zhou,ZHO,sauber,15,20,Lapped,0.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,sainz,SAI,ferrari,16,12,Retired,0.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,albon,ALB,williams,17,10,Retired,0.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,perez,PER,red_bull,18,16,Retired,0.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,leclerc,LEC,ferrari,19,11,Retired,0.0
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,sargeant,SAR,williams,20,13,Retired,0.0
2024,10,Spanish Grand Prix,catalunya,2024-06-23,max_verstappen,VER,red_bull,1,2,Finished,25.0
2024,10,Spanish Grand Prix,catalunya,2024-06-23,norris,NOR,mclaren,2,1,Finished,19.0
2024,10,Spanish Grand Prix,catalunya,2024-06-23,hamilton,HAM,mercedes,3,3,Finished,15.0
2024,10,Spanish Grand Prix,catalunya,2024-06-23,russell,RUS,mercedes,4,4,Finished,12.0
2024,10,Spanish Grand Prix,catalunya,2024-06-23,leclerc,LEC,ferrari,5,5,Finished,10.0
2024,10,Spanish Grand Prix,catalunya,2024-06-23,sainz,SAI,ferrari,6,6,Finished,8.0
2024,10,Spanish Grand Prix,catalunya,2024-06-23,piastri,PIA,mclaren,7,9,Finished,6.0
2024,10,Spanish Grand Prix,catalunya,2024-06-23,perez,PER,red_bull,8,11,Finished,4.0
2024,10,Spanish Grand Prix,catalunya,2024-06-23,gasly,GAS,alpine,9,7,Finished,2.0
